type	name	latitude_deg	longitude_deg	icao_code
small_airport	Notohadinegoro Airport	-8.242494	113.693476	WARE
small_airport	Pagerungan Airport	-6.956515	115.931107	WARP
large_airport	Juanda International Airport	-7.37983	112.787003	WARR
small_airport	Trunojoyo Airport	-7.022391	113.887699	WART
small_airport	Harun Thohir Airport	-5.723628	112.678889	WARW
small_airport	Ayawasi Airport	-1.159779	132.464082	WASA
small_airport	Abresso Airport	-1.496771	134.175	WASC
medium_airport	Fakfak Airport	-2.920508	132.267011	WASF
small_airport	Inanwatan Airport	-2.127447	132.160056	WASI
medium_airport	Kaimana Airport	-3.6446	133.695116	WASK
small_airport	Marinda Airport	-0.423056	130.773333	WASN
medium_airport	Babo Airport	-2.53224	133.438995	WASO
medium_airport	Domine Eduard Osok Airport	-0.894	131.287	WASS
small_airport	Teminabuan Airport	-1.44545	132.021139	WAST
small_airport	Kambuaya Airport	-1.316815	132.286987	WASU
small_airport	Wasior Airport	-2.720434	134.505902	WASW
small_airport	AA Bere Tallo (Haliwen) Airport	-9.074841	124.903285	WATA
small_airport	Frans Xavier Seda Airport	-8.639514	122.238135	WATC
small_airport	H. Hasan Aroeboesman (Ende) Airport	-8.849114	121.66101	WATE
small_airport	Frans Sales Lega Airport	-8.596171	120.478177	WATG
small_airport	Larantuka Gewayentana Airport	-8.274424	123.002	WATL
small_airport	Alor Island - Mali Airport	-8.13234	124.597	WATM
small_airport	Komodo Airport	-8.480694	119.888306	WATO
small_airport	David Constantijn Saudale Airport	-10.7673	123.0747	WATR
small_airport	Sabu-Tardanu Airport	-10.4924	121.8482	WATS
small_airport	El Tari Airport	-10.1716	123.670998	WATT
small_airport	Wonopito Airport	-8.361805	123.438554	WATW
medium_airport	Wamena Airport	-4.097324	138.952417	WAVV
small_airport	Betoambari Airport	-5.486037	122.569823	WAWB
medium_airport	Sangia Nibandera Airport	-4.338158	121.524047	WAWP
small_airport	Sugimanuru Airport	-4.763298	122.566352	WAWR
small_airport	Soroako Airport	-2.530582	121.356096	WAWS
small_airport	Haluoleo Airport	-4.08161	122.417999	WAWW
medium_airport	Bintulu Airport	3.123850107	113.0199966	WBGB
small_airport	Belaga Airport	2.652143	113.767043	WBGC
small_airport	Long Semado Airport	4.217000008	115.5999985	WBGD
small_airport	Long Lellang Airport	3.421000004	115.1539993	WBGF
medium_airport	Kuching International Airport	1.487364	110.352859	WBGG
small_airport	Long Seridan Airport	3.976087	115.067303	WBGI
medium_airport	Limbang Airport	4.808300018	115.0100021	WBGJ
medium_airport	Mukah Airport	2.881944	112.043333	WBGK
small_airport	Long Akah Airport	3.310909	114.785553	WBGL
medium_airport	Marudi Airport	4.178734	114.330318	WBGM
small_airport	Sematan Airport	1.812678	109.765391	WBGN
small_airport	Kapit Airport	2.010523745	112.9314682	WBGP
small_airport	Bakalalan Airport	3.974	115.617996	WBGQ
medium_airport	Miri Airport	4.32201	113.987	WBGR
medium_airport	Sibu Airport	2.2616	111.985001	WBGS
small_airport	Long Sukang Airport	4.55222	115.494003	WBGU
small_airport	Lawas Airport	4.84917	115.407997	WBGW
medium_airport	Bario Airport	3.734648	115.478548	WBGZ
small_airport	Semporna Airport	4.454596	118.595023	WBKA
medium_airport	Lahad Datu Airport	5.03241	118.32376	WBKD
small_airport	Telupid Airport	5.62861	117.125999	WBKE
small_airport	Keningau Airport	5.355487	116.164884	WBKG
small_airport	Sahabat [Sahabat 16] Airport	5.087779999	119.0940018	WBKH
medium_airport	Kota Kinabalu International Airport	5.932743	116.049324	WBKK
medium_airport	Labuan Airport	5.301667	115.248333	WBKL
small_airport	Tomanggong Airport	5.40257	118.65763	WBKM
small_airport	Long Pasia Airport	4.409756	115.724473	WBKN
small_airport	Sepulot Airport	4.732999802	116.4670029	WBKO
small_airport	Pamol Airport	5.996571	117.404795	WBKP
small_airport	Ranau Airport	5.957793	116.680191	WBKR
medium_airport	Sandakan Airport	5.900899887	118.0589981	WBKS
small_airport	Kudat Airport	6.924111	116.837068	WBKT
medium_airport	Tawau Airport	4.31338	118.12152	WBKW
medium_airport	Mulu Airport	4.04832983	114.8050003	WBMU
large_airport	Brunei International Airport	4.9442	114.928001	WBSB
small_airport	Tanjung Manis Airport	2.17784	111.202003	WBTM
medium_airport	Sultan Syarif Kasim II International Airport / Roesmin Nurjadin AFB	0.458647	101.444321	WIBB
medium_airport	Pinang Kampai Airport	1.609114	101.433492	WIBD
medium_airport	Japura Airport	-0.352808	102.334999	WIBJ
small_airport	Sungai Pakning Bengkalis Airport	1.37	102.139999	WIBS
medium_airport	Kertajati International Airport	-6.648924	108.166692	WICA
medium_airport	Husein Sastranegara International Airport	-6.90063	107.575996	WICC
small_airport	Penggung Airport	-6.757	108.538849	WICD
small_airport	Cibeureum Airport	-7.3466	108.246002	WICM
small_airport	Nusawiru Airport	-7.719895	108.488995	WICN
medium_airport	Hang Nadim International Airport	1.12103	104.119003	WIDD
small_airport	Letung Airport	2.96447	105.75484	WIDL
small_airport	Raja Haji Fisabilillah International Airport	0.92397	104.53341	WIDN
small_airport	Dabo Airport	-0.479611	104.579498	WIDS
medium_airport	Halim Perdanakusuma International Airport	-6.266610146	106.8909988	WIHH
small_airport	Pondok Cabe Air Base	-6.336959839	106.7649994	WIHP
large_airport	Soekarno-Hatta International Airport	-6.12556982	106.6559982	WIII
medium_airport	Radin Inten II International Airport	-5.246803	105.182531	WILL
medium_airport	Binaka Airport	1.16628	97.704327	WIMB
medium_airport	Aek Godang Airport	1.4001	99.430496	WIME
small_airport	Jenderal Besar Abdul Haris Nasution Airport	0.948056	99.533333	WIMF
medium_airport	Soewondo Air Force Base	3.558425	98.672275	WIMK
large_airport	Kualanamu International Airport	3.637847	98.870566	WIMM
small_airport	Silangit Airport	2.25973	98.991898	WIMN
small_airport	Sibisa Airport	2.601967	98.962381	WIMP
medium_airport	Dr. Ferdinand Lumban Tobing Airport	1.557127	98.887145	WIMS
medium_airport	Nanga Pinoh Airport	-0.34864	111.746155	WIOG
small_airport	Liku Airport	1.737455	109.324002	WIOH
medium_airport	Rahadi Osman Airport	-1.817165	109.963469	WIOK
medium_airport	Supadio Airport	-0.150711	109.403999	WIOO
medium_airport	Pangsuma Airport	0.834579	112.940217	WIOP
medium_airport	Tebelian Airport	-0.045214	111.458049	WIOS
small_airport	Silampari Airport	-3.288165	102.91449	WIPB
medium_airport	Sultan Mahmud Badaruddin II Airport	-2.897653	104.698147	WIPP
medium_airport	Pendopo Airport	-3.286070108	103.8799973	WIPQ
medium_airport	Cut Nyak Dhien Airport	4.040631	96.253538	WITC
medium_airport	Lhok Sukon Airport	5.06951	97.259201	WITL
small_airport	Maimun Saleh Airport	5.874668	95.33967	WITN
medium_airport	Sultan Iskandar Muda International Airport	5.522872024	95.42063713	WITT
small_airport	Sungai Tiang Airport	4.33027792	102.3949966	WMAN
small_airport	Mersing Airport	2.389148	103.874183	WMAU
small_airport	Sitiawan Airport	4.2222	100.6993	WMBA
small_airport	Taiping (Tekah) Airport	4.866432	100.715381	WMBI
medium_airport	Tioman Airport	2.81818	104.160004	WMBT
medium_airport	Sultan Abdul Halim Airport	6.189670086	100.3980026	WMKA
medium_airport	RMAF Butterworth Air Base	5.46592	100.390999	WMKB
medium_airport	Sultan Ismail Petra Airport	6.16685009	102.2929993	WMKC
medium_airport	Kuantan Airport	3.77538991	103.2089996	WMKD
medium_airport	Kerteh Airport	4.53722	103.427002	WMKE
medium_airport	Sultan Azlan Shah Airport	4.567969799	101.0920029	WMKI
medium_airport	Senai International Airport	1.64131	103.669998	WMKJ
large_airport	Kuala Lumpur International Airport	2.74558	101.709999	WMKK
medium_airport	Langkawi International Airport	6.329730034	99.72869873	WMKL
medium_airport	Malacca International Airport	2.265613	102.252778	WMKM
medium_airport	Sultan Mahmud Airport	5.382639885	103.1029968	WMKN
medium_airport	Penang International Airport	5.297140121	100.2770004	WMKP
small_airport	Pulau Pangkor Airport	4.244719982	100.5530014	WMPA
small_airport	LTS Pulau Redang Airport	5.764804	103.004942	WMPR
medium_airport	Sultan Abdul Aziz Shah International Airport	3.130579948	101.5490036	WMSA
small_airport	Atauro Airport	-8.243133	125.606378	WPAT
medium_airport	Suai Airport	-9.303310394	125.2870026	WPDB
medium_airport	Presidente Nicolau Lobato International Airport	-8.546562	125.524507	WPDL
medium_airport	Cakung Airport	-8.486479	126.399981	WPEC
small_airport	Maliana Airport	-8.97224	125.214996	WPMN
medium_airport	Rota Do Sândalo Oecusse Airport	-9.19806	124.343002	WPOC
small_airport	Viqueque Airport	-8.883799553	126.3730011	WPVQ
small_airport	LNG Badak Airport	0.121656	117.476558	WALC
small_airport	Tanah Grogot Airport	-1.885541	116.256809	WRLH
small_airport	Muara Wahau Airport	1.193225	116.955886	WALW
medium_airport	Paya Lebar Air Base	1.36042	103.910004	WSAP
medium_airport	Tengah Air Base	1.387561	103.708291	WSAT
medium_airport	Seletar Airport	1.41555	103.86673	WSSL
large_airport	Singapore Changi Airport	1.35019	103.994003	WSSS
medium_airport	Ok365comdev	10	12	CCAA
medium_airport	Albany Airport	-34.94329834	117.8089981	YABA
small_airport	Abingdon Downs Airport	-17.608814	143.183531	YABI
small_airport	Augustus Downs Airport	-18.51499939	139.878006	YAGD
small_airport	Marla Airport	-27.334298	133.627696	YALA
small_airport	Alexandria Homestead Airport	-19.06019974	136.7100067	YALX
small_airport	Aramac Airport	-22.95788	145.249504	YAMC
small_airport	Andamooka Airport	-30.438299	137.136993	YAMK
small_airport	Amata Airport	-26.097363	131.202732	YAMT
small_airport	West Angelas Airport	-23.13555556	118.7072222	YANG
small_airport	Alpha Airport	-23.652849	146.582668	YAPH
medium_airport	Ararat Airport	-37.309978	142.988688	YARA
small_airport	Argyle Airport	-16.6369	128.451004	YARG
medium_airport	Armidale Airport	-30.52809906	151.6170044	YARM
small_airport	Arrabury Airport	-26.69639	141.048718	YARY
small_airport	Aurukun Airport	-13.354019	141.720028	YAUR
small_airport	Auvergne Airport	-15.690555	130.008818	YAUV
medium_airport	Ayers Rock Connellan Airport	-25.185913	130.97703	YAYE
small_airport	Ayr Airport	-19.595832	147.324495	YAYR
medium_airport	Barcaldine Airport	-23.566268	145.302086	YBAR
medium_airport	Alice Springs Airport	-23.806588	133.903427	YBAS
small_airport	Badu Island Airport	-10.14955	142.173665	YBAU
small_airport	Barkly Downs Airport	-20.49583333	138.4747222	YBAW
large_airport	Brisbane International Airport	-27.38419914	153.1170044	YBBN
medium_airport	Gold Coast Airport	-28.165962	153.506641	YBCG
medium_airport	Blackall Airport	-24.431678	145.429716	YBCK
medium_airport	Cairns International Airport	-16.88579941	145.7550049	YBCS
medium_airport	Charleville Airport	-26.41329956	146.2619934	YBCV
small_airport	Bedford Downs Airport	-17.2866993	127.4629974	YBDF
small_airport	Bendigo Airport	-36.739399	144.330002	YBDG
medium_airport	Birdsville Airport	-25.89749908	139.3480072	YBDV
small_airport	Bellburn Airstrip	-17.545	128.305	YBEB
small_airport	Betoota Airport	-25.694791	140.738339	YBEO
small_airport	Boolgeeda	-22.54	117.275	YBGD
small_airport	Balgo Hill Airport	-20.1483	127.973	YBGO
medium_airport	Broken Hill Airport	-32.00139999	141.4720001	YBHI
medium_airport	Hamilton Island Airport	-20.35810089	148.9519959	YBHM
medium_airport	Bedourie Airport	-24.3461	139.460007	YBIE
medium_airport	Bourke Airport	-30.03919983	145.9519958	YBKE
small_airport	Burketown Airport	-17.74860001	139.5339966	YBKT
medium_airport	Benalla Airport	-36.551899	146.007004	YBLA
small_airport	Balcanoona Airport	-30.535	139.337006	YBLC
small_airport	Bollon Airport	-28.051247	147.481799	YBLL
small_airport	Busselton Margaret River Regional Airport	-33.688423	115.401596	YBLN
medium_airport	Mount Isa Airport	-20.66390038	139.4889984	YBMA
medium_airport	Mackay Airport	-21.170816	149.182588	YBMK
medium_airport	Ballina Byron Gateway Airport	-28.833236	153.561471	YBNA
medium_airport	Bairnsdale Airport	-37.887539	147.569379	YBNS
small_airport	Boigu Island Airport	-9.23278	142.218002	YBOI
medium_airport	Oakey Army Aviation Centre	-27.409262	151.736727	YBOK
medium_airport	Boulia Airport	-22.91329956	139.8999939	YBOU
small_airport	Brampton Island Airport	-20.804633	149.279931	YBPI
medium_airport	Proserpine Whitsunday Coast Airport	-20.494416	148.553583	YBPN
medium_airport	Rockhampton Airport	-23.380019	150.475359	YBRK
small_airport	Borroloola Airport	-16.0753	136.302002	YBRL
medium_airport	Broome International Airport	-17.948789	122.227407	YBRM
medium_airport	Balranald Airport	-34.624834	143.577114	YBRN
medium_airport	Brewarrina Airport	-29.975792	146.81438	YBRW
small_airport	Barimunya Airport	-22.6739006	119.1660004	YBRY
medium_airport	Sunshine Coast Airport	-26.593324	153.08319	YBSU
medium_airport	Bathurst Airport	-33.406817	149.651161	YBTH
medium_airport	Bathurst Island Airport	-11.764966	130.615774	YBTI
medium_airport	Townsville Airport / RAAF Base Townsville	-19.252904	146.766512	YBTL
medium_airport	Blackwater Airport	-23.6031	148.807007	YBTR
medium_airport	Bundaberg Airport	-24.905039	152.322612	YBUD
small_airport	Bunbury Airport	-33.3783	115.677002	YBUN
small_airport	Bowen Airport	-20.017999	148.215245	YBWN
medium_airport	Weipa Airport	-12.677493	141.922618	YBWP
medium_airport	Toowoomba Wellcamp Airport	-27.558332	151.793335	YBWW
small_airport	Barrow Island Airport	-20.864401	115.405998	YBWX
small_airport	Beverley Springs Airport	-16.732756	125.439105	YBYS
small_airport	Caiguna Airport	-32.280457	125.477943	YCAG
small_airport	Coolah Airport	-31.773864	149.615322	YCAH
medium_airport	Carnarvon Airport	-24.880091	113.670752	YCAR
small_airport	Casino Airport	-28.881304	153.060724	YCAS
medium_airport	Cobar Airport	-31.53829956	145.7940063	YCBA
medium_airport	Coonabarabran Airport	-31.3325	149.266998	YCBB
medium_airport	Coober Pedy Airport	-29.038312	134.722166	YCBP
small_airport	Collarenebri Airport	-29.523239	148.578243	YCBR
medium_airport	Chinchilla Airport	-26.771947	150.617571	YCCA
small_airport	Coconut Island Airport	-10.050139	143.070007	YCCT
medium_airport	Cloncurry Airport	-20.66860008	140.5039978	YCCY
small_airport	Condobolin Airport	-33.06565	147.21316	YCDO
small_airport	Caloundra Airport	-26.80336	153.104975	YCDR
medium_airport	Ceduna Airport	-32.13059998	133.7100067	YCDU
medium_airport	Cleve Airport	-33.709702	136.505005	YCEE
small_airport	Camfield Airport	-17.02169991	131.3269958	YCFD
medium_airport	Coffs Harbour Airport	-30.320601	153.115997	YCFS
small_airport	Chillagoe Airport	-17.138386	144.528494	YCGO
small_airport	Christmas Creek Airport	-22.3543	119.6426	YCHK
small_airport	Charters Towers Airport	-20.0431	146.272995	YCHT
medium_airport	RAAF Base Curtin	-17.580458	123.828449	YCIN
small_airport	Croker Island Airport	-11.165	132.483002	YCKI
medium_airport	Cooktown Airport	-15.443649	145.183221	YCKN
medium_airport	Clermont Airport	-22.7731	147.621002	YCMT
medium_airport	Cunnamulla Airport	-28.03000069	145.621994	YCMU
small_airport	Camooweal Airport	-19.911699	138.125	YCMW
small_airport	Camp Nifty Airport	-21.6717	121.586998	YCNF
small_airport	Cessnock Airport	-32.787498	151.341995	YCNK
medium_airport	Coonamble Airport	-30.980946	148.377833	YCNM
small_airport	Cordillo Downs Airport	-26.74530029	140.6380005	YCOD
medium_airport	Coen Airport	-13.761133	143.113311	YCOE
small_airport	Collie Airport	-33.36669922	116.2170029	YCOI
medium_airport	Cooma Snowy Mountains Airport	-36.300445	148.972408	YCOM
small_airport	Cooinda Airport	-12.90330029	132.5319977	YCOO
medium_airport	Corowa Airport	-35.994701	146.356995	YCOR
medium_airport	Corryong Airport	-36.18280029	147.8880005	YCRG
small_airport	Croydon Airport	-18.22500038	142.2579956	YCRY
small_airport	Collinsville Airport	-20.59670067	147.8600006	YCSV
medium_airport	Cootamundra Airport	-34.624283	148.036641	YCTM
small_airport	Cudal Airport	-33.278026	148.768708	YCUA
small_airport	Cue Airport	-27.4508	117.917515	YCUE
small_airport	Coondewanna Airport	-22.9666996	118.8130035	YCWA
small_airport	Cowarie Airport	-27.71170044	138.3280029	YCWI
small_airport	Cowell Airport	-33.666698	136.891998	YCWL
medium_airport	Cowra Airport	-33.846894	148.648007	YCWR
small_airport	Coolawanyah Airport	-21.7946	117.755	YCWY
small_airport	Dalby Airport	-27.158476	151.263428	YDAY
medium_airport	Dirranbandi Airport	-28.587912	148.217161	YDBI
small_airport	Dunbar Airport	-16.047394	142.394415	YDBR
medium_airport	Derby Airport	-17.37193	123.66221	YDBY
small_airport	Dalgaranga Gold Mine Airport	-27.83027778	117.3163889	YDGA
small_airport	Dixie Airport	-15.11749443	143.3160496	YDIX
small_airport	Dunk Island Airport	-17.93913	146.141447	YDKI
small_airport	Dulkaninna Airport	-29.01329994	138.4810028	YDLK
medium_airport	Deniliquin Airport	-35.55939865	144.9459991	YDLQ
small_airport	Delta Downs Airport	-16.99169922	141.3170013	YDLT
small_airport	Delissaville Airport	-12.55000019	130.6849976	YDLV
small_airport	Doomadgee Airport	-17.9403	138.822006	YDMG
small_airport	Darnley Island Airport	-9.579176	143.780276	YDNI
small_airport	Dorunda Airport	-16.5537	141.8238	YDOR
small_airport	Davenport Downs Airport	-24.14999962	141.1080017	YDPD
medium_airport	Devonport Airport	-41.16970062	146.4299927	YDPO
small_airport	Dongara Airport	-29.298128	114.927334	YDRA
small_airport	Drysdale River Airport	-15.71357	126.381097	YDRD
small_airport	Durham Downs Airport	-27.07500076	141.8999939	YDRH
small_airport	Durrie Airport	-25.68499947	140.2279968	YDRI
small_airport	Docker River Airport	-24.859533	129.122209	YDVR
medium_airport	Dysart Airport	-22.6222	148.363998	YDYS
medium_airport	Echuca Airport	-36.15719986	144.7619934	YECH
small_airport	Eucla Airport	-31.707084	128.877243	YECL
small_airport	Etadunna Airport	-28.740801	138.589005	YEDA
small_airport	Eneabba Airport	-29.83250046	115.2460022	YEEB
medium_airport	Elcho Island Airport	-12.01939964	135.5709991	YELD
medium_airport	Emerald Airport	-23.56749916	148.1790009	YEML
small_airport	Ernabella Airport	-26.26329994	132.1820068	YERN
small_airport	Elrose Airport	-20.9764	141.0066	YESE
medium_airport	Esperance Airport	-33.684399	121.822998	YESP
small_airport	Evans Head Aerodrome	-29.101786	153.419255	YEVD
small_airport	Exmouth Airport	-22.040677	114.102663	YEXM
medium_airport	Forbes Airport	-33.363602	147.934998	YFBS
small_airport	Fortescue - Dave Forrest Aerodrome	-22.290754	119.437143	YFDF
small_airport	Finley Airport	-35.658918	145.561214	YFIL
small_airport	Flinders Island Airport	-40.091702	147.992996	YFLI
small_airport	Flora Valley Airport	-18.297844	128.455897	YFLO
small_airport	Finke Airport	-25.59469986	134.5829926	YFNE
medium_airport	Forrest Airport	-30.83662	128.112811	YFRT
small_airport	Oombulgurri Airport	-15.1647	127.8401	YFRV
small_airport	Forster (Wallis Is) Airport	-32.202489	152.481136	YFST
medium_airport	Fitzroy Crossing Airport	-18.183596	125.559783	YFTZ
small_airport	Gamboola Airport	-16.54412	143.668155	YGAM
small_airport	Gayndah Airport	-25.615939	151.62055	YGAY
small_airport	South Goulburn Is Airport	-11.65	133.382004	YGBI
medium_airport	Gunnedah Airport	-30.957511	150.248981	YGDH
small_airport	Goondiwindi Airport	-28.5214	150.320007	YGDI
small_airport	Gordon Downs Airport	-18.67810059	128.5919952	YGDN
small_airport	Gregory Downs Airport	-18.625	139.2330017	YGDS
medium_airport	Geraldton Airport	-28.796101	114.707001	YGEL
medium_airport	Clarence Valley Regional Airport	-29.754795	153.031234	YGFN
small_airport	Ginbata Airport	-22.5812	120.03553	YGIA
small_airport	Gibb River Airport	-16.418661	126.445685	YGIB
small_airport	Great Keppel Is Airport	-23.184575	150.94164	YGKL
medium_airport	Gladstone Airport	-23.869763	151.225439	YGLA
medium_airport	Goulburn Airport	-34.81029892	149.7259979	YGLB
small_airport	Glengyle Airport	-24.80830002	139.6000061	YGLE
medium_airport	Glen Innes Airport	-29.676029	151.691156	YGLI
small_airport	Glencoe Airport	-31.620644	148.19885	YGLN
small_airport	Glenormiston Airport	-22.8883	138.824997	YGLO
small_airport	Greenvale Airport	-18.9966	145.0136	YGNV
small_airport	Mount Gordon Airport	-19.77265	139.40425	YGON
medium_airport	Garden Point Airport	-11.399686	130.425568	YGPT
small_airport	Gascoyne Junction Airport	-25.0546	115.2026	YGSC
medium_airport	Groote Eylandt Airport	-13.972405	136.458553	YGTE
medium_airport	Griffith Airport	-34.25080109	146.0670013	YGTH
small_airport	Georgetown Airport	-18.302676	143.530925	YGTN
small_airport	George Town Airport	-41.079491	146.839061	YGTO
small_airport	Gympie Airport	-26.290149	152.702998	YGYM
small_airport	Wilpena Pound Airport	-31.855907	138.468079	YHAW
medium_airport	Hay Airport	-34.531399	144.830002	YHAY
medium_airport	Hervey Bay Airport	-25.320127	152.880662	YHBA
small_airport	Humbert River Airport	-16.4896698	130.6302795	YHBR
small_airport	Henbury Airport	-24.584	133.236	YHBY
small_airport	Headingly Airport	-21.33329964	138.2830048	YHDY
small_airport	Highbury Airport	-16.424148	143.14534	YHHY
medium_airport	Horn Island Airport	-10.585628	142.292653	YHID
small_airport	Hillside Airport	-21.718283	119.440334	YHIL
medium_airport	Halls Creek Airport	-18.2339	127.669998	YHLC
small_airport	Hermannsburg Airport	-23.926485	132.807798	YHMB
medium_airport	Hamilton Airport	-37.64889908	142.0650024	YHML
small_airport	Hooker Creek Airport	-18.33670044	130.6380005	YHOO
medium_airport	Mount Hotham Airport	-37.04750061	147.3339996	YHOT
medium_airport	Hopetoun Airport	-35.715302	142.360001	YHPN
medium_airport	Horsham Airport	-36.66970062	142.1730042	YHSM
small_airport	Heathlands Airport	-11.7369	142.576996	YHTL
small_airport	Hughenden Airport	-20.815001	144.225006	YHUG
small_airport	Indulkana Airport	-26.965435	133.321989	YIDK
small_airport	Innisfail Airport	-17.559401	146.011993	YIFL
small_airport	Iffley Airport	-18.89999962	141.2169952	YIFY
small_airport	Ingham Airport	-18.664149	146.145804	YIGM
small_airport	Inkerman Airport	-16.229225	141.434607	YIKM
small_airport	Injune Airport	-25.851	148.5497	YINJ
small_airport	Innamincka Airport	-27.697589	140.739498	YINN
small_airport	Inverway Airport	-17.84110069	129.6430054	YINW
small_airport	Isisford Airport	-24.25830078	144.4250031	YISF
medium_airport	Inverell Airport	-29.88829994	151.1439972	YIVL
small_airport	Jabiru Airport	-12.658056	132.894638	YJAB
small_airport	Jundah Airport	-24.838045	143.061962	YJDA
small_airport	Julia Creek Airport	-20.66830063	141.7230072	YJLC
small_airport	Jurien Bay Airport	-30.302699	115.055551	YJNB
small_airport	Kalumburu Airport	-14.28784	126.633182	YKAL
small_airport	Karara Airport	-29.217223	116.687154	YKAR
small_airport	Kambalda Airport	-31.1907	121.5978	YKBL
small_airport	Kalbarri Airport	-27.692813	114.259169	YKBR
small_airport	Streaky Bay Airport	-32.836621	134.292991	YKBY
small_airport	Kings Canyon Airport	-24.260229	131.488924	YKCA
small_airport	Kings Creek Airport	-24.421285	131.819458	YKCS
medium_airport	Kerang Airport	-35.75139999	143.9389954	YKER
medium_airport	King Island Airport	-39.87749863	143.878006	YKII
small_airport	Kalkgurung Airport	-17.43190002	130.8079987	YKKG
small_airport	Koolatah Airport	-15.888484	142.439461	YKLA
small_airport	Koolburra Airport	-15.31890011	143.9550018	YKLB
small_airport	Karumba Airport	-17.45669937	140.8300018	YKMB
small_airport	Kamileroi Airport	-19.375	140.0570068	YKML
medium_airport	Kempsey Airport	-31.07232	152.765313	YKMP
small_airport	Katanning Airport	-33.699423	117.65703	YKNG
medium_airport	Kowanyama Airport	-15.485369	141.752572	YKOW
small_airport	Kalpowar Airport	-14.89	144.22	YKPR
medium_airport	Kingaroy Airport	-26.581077	151.839927	YKRY
medium_airport	Kingscote Airport	-35.71390152	137.5209961	YKSC
small_airport	Kubin Island Airport	-10.22648	142.219619	YKUB
small_airport	Lawn Hill Airport	-18.57453	138.586106	YLAH
medium_airport	Leigh Creek Airport	-30.598301	138.425995	YLEC
medium_airport	Leonora Airport	-28.87809944	121.3150024	YLEO
small_airport	Lake Evella Airport	-12.49890041	135.8059998	YLEV
small_airport	Lakefield Airport	-14.9207	144.203	YLFD
small_airport	Legune Airport	-15.215372	129.448629	YLGU
small_airport	Lord Howe Island Airport	-31.538204	159.07546	YLHI
medium_airport	Lockhart River Airport	-12.7869	143.304993	YLHR
small_airport	Lyndhurst Airport	-19.19580078	144.3710022	YLHS
small_airport	Lindeman Island Airport	-20.45359993	149.0399933	YLIN
medium_airport	Lismore Airport	-28.830689	153.258419	YLIS
small_airport	Lake Nash Airport	-20.9807	137.9178	YLKN
small_airport	Ballera Airport	-27.405633	141.809458	YLLE
small_airport	Lake Macquarie Airport	-33.065975	151.646283	YLMQ
small_airport	Lakeland Airport	-15.841213	144.849118	YLND
small_airport	Lock Airport	-33.5442009	135.6929932	YLOK
small_airport	Lorraine Airport	-18.99329948	139.9069977	YLOR
small_airport	Lotus Vale Airport	-17.04829979	141.3760071	YLOV
small_airport	Laura Airport	-15.560495	144.451418	YLRA
medium_airport	Lightning Ridge Airport	-29.452857	147.977146	YLRD
medium_airport	Longreach Airport	-23.4342	144.279999	YLRE
small_airport	New Laura Airport	-15.182758	144.345535	YLRS
medium_airport	Leinster Airport	-27.84329987	120.7030029	YLST
small_airport	Laverton Airport	-28.614267	122.428673	YLTN
medium_airport	Latrobe Valley Airport	-38.211004	146.470817	YLTV
small_airport	Lizard Island Airport	-14.673273	145.454571	YLZI
small_airport	Mabuiag Island Airport	-9.950168	142.19523	YMAA
small_airport	Murray Island Airport	-9.915105	144.054644	YMAE
medium_airport	Avalon Airport	-38.039398	144.468994	YMAV
medium_airport	Albury Airport	-36.066758	146.959148	YMAY
medium_airport	Mareeba Airport	-17.070277	145.424228	YMBA
small_airport	Marble Bar Airport	-21.16329956	119.8330002	YMBL
small_airport	Mallacoota Airport	-37.59830093	149.7200012	YMCO
small_airport	Manners Creek Airport	-22.10000038	137.9830017	YMCR
small_airport	Millicent Airport	-37.58359909	140.3659973	YMCT
medium_airport	Mudgee Airport	-32.564794	149.609452	YMDG
small_airport	Mandora Airport	-19.73799	120.83818	YMDI
small_airport	Macdonald Downs Airport	-22.44400024	135.1990051	YMDS
medium_airport	Meekatharra Airport	-26.61170006	118.5479965	YMEK
medium_airport	Melbourne Essendon Airport	-37.7281	144.901993	YMEN
medium_airport	Merimbula Airport	-36.90859985	149.901001	YMER
small_airport	Merluna Airport	-13.0649	142.4536	YMEU
small_airport	Milingimbi Airport	-12.09440041	134.8939972	YMGB
medium_airport	Maningrida Airport	-12.05609989	134.2339935	YMGD
small_airport	Mount Gunson Airport	-31.4597	137.1744433	YMGN
small_airport	Margaret River (Station) Airport	-18.62170029	126.8830032	YMGR
small_airport	Margaret River Airport	-33.930599	115.099998	YMGT
small_airport	Musgrave Airport	-14.7757	143.5047	YMGV
medium_airport	Hobart International Airport	-42.8371	147.51295	YMHB
small_airport	Mount House Airport	-17.051917	125.712491	YMHO
small_airport	McArthur River Mine Airport	-16.44249916	136.0839996	YMHU
medium_airport	Mildura Airport	-34.22919846	142.0859985	YMIA
small_airport	Minlaton Airport	-34.743801	137.529087	YMIN
small_airport	Mitchell Plateau Airport	-14.790817	125.825729	YMIP
small_airport	Miranda Downs Airport	-17.328899	141.886002	YMIR
small_airport	Mitchell Airport	-26.48329926	147.9369965	YMIT
small_airport	Manjimup Airport	-34.26530075	116.1399994	YMJM
small_airport	Miles Airport	-26.806447	150.168953	YMLS
medium_airport	Launceston Airport	-41.544935	147.210785	YMLT
medium_airport	Melbourne Moorabbin Airport	-37.97579956	145.102005	YMMB
small_airport	Murrin Murrin Airport	-28.705299	121.89099	YMMI
